instance,replicate_id,method,mean_rank,sem_rank,mean_loss,sem_loss,model
gpt-04-agriculturalProduction,3,dellma,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Gpt4o
gpt-04-agriculturalProduction,4,dellma,0.7777777777777778,0.1469861839480328,-0.2222222222222222,0.1469861839480328,Gpt4o
gpt-04-agriculturalProduction,0,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-04-agriculturalProduction,1,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-04-agriculturalProduction,2,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-04-agriculturalProduction,3,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-04-agriculturalProduction,4,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-05-trafficManagement,0,dellma,0.75,0.16366341767699427,-0.25,0.16366341767699427,Gpt4o
gpt-05-trafficManagement,1,dellma,0.75,0.16366341767699427,-0.25,0.16366341767699427,Gpt4o
gpt-05-trafficManagement,2,dellma,0.5714285714285714,0.20203050891044214,-0.42857142857142855,0.2020305089104421,Gpt4o
gpt-05-trafficManagement,3,dellma,0.4444444444444444,0.17568209223157663,-0.5555555555555556,0.17568209223157663,Gpt4o
gpt-05-trafficManagement,4,dellma,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Gpt4o
gpt-05-trafficManagement,0,dellma-sc,0.75,0.16366341767699427,-0.25,0.16366341767699427,Gpt4o
gpt-05-trafficManagement,1,dellma-sc,0.75,0.16366341767699427,-0.25,0.16366341767699427,Gpt4o
gpt-05-trafficManagement,2,dellma-sc,0.75,0.16366341767699427,-0.25,0.16366341767699427,Gpt4o
gpt-05-trafficManagement,3,dellma-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Gpt4o
gpt-05-trafficManagement,4,dellma-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Gpt4o
gpt-06-examPreparation,0,dellma,0.8846153846153846,0.06389710663783135,-0.11538461538461539,0.06389710663783135,Gpt4o
gpt-06-examPreparation,1,dellma,0.9090909090909091,0.06273323266748675,-0.09090909090909091,0.06273323266748675,Gpt4o
gpt-06-examPreparation,2,dellma,0.875,0.06895966054592131,-0.125,0.06895966054592131,Gpt4o
gpt-06-examPreparation,3,dellma,0.92,0.05537749241945383,-0.08,0.05537749241945383,Gpt4o
gpt-06-examPreparation,4,dellma,0.92,0.05537749241945383,-0.08,0.05537749241945383,Gpt4o
gpt-06-examPreparation,0,dellma-sc,0.8846153846153846,0.06389710663783135,-0.11538461538461539,0.06389710663783135,Gpt4o
gpt-06-examPreparation,1,dellma-sc,0.8846153846153846,0.06389710663783135,-0.11538461538461539,0.06389710663783135,Gpt4o
gpt-06-examPreparation,2,dellma-sc,0.9629629629629629,0.037037037037037035,-0.037037037037037035,0.037037037037037035,Gpt4o
gpt-06-examPreparation,3,dellma-sc,0.8846153846153846,0.06389710663783135,-0.11538461538461539,0.06389710663783135,Gpt4o
gpt-06-examPreparation,4,dellma-sc,0.9629629629629629,0.037037037037037035,-0.037037037037037035,0.037037037037037035,Gpt4o
gpt-07-recruitment,0,dellma,0.5,0.1889822365046136,-0.5,0.1889822365046136,Gpt4o
gpt-07-recruitment,1,dellma,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,2,dellma,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,3,dellma,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,4,dellma,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,0,dellma-sc,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,1,dellma-sc,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,2,dellma-sc,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,3,dellma-sc,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-07-recruitment,4,dellma-sc,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Gpt4o
gpt-08-financialManagement,0,dellma,0.2222222222222222,0.1469861839480328,-0.7777777777777778,0.1469861839480328,Gpt4o
gpt-08-financialManagement,1,dellma,0.1111111111111111,0.1111111111111111,-0.8888888888888888,0.11111111111111112,Gpt4o
gpt-08-financialManagement,2,dellma,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,3,dellma,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,4,dellma,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,0,dellma-sc,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,1,dellma-sc,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,2,dellma-sc,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,3,dellma-sc,0.0,0.0,-1.0,0.0,Gpt4o
gpt-08-financialManagement,4,dellma-sc,0.0,0.0,-1.0,0.0,Gpt4o
gpt-09-productDevelopment,0,dellma,0.2692307692307692,0.08871201995900614,-0.7307692307692307,0.08871201995900613,Gpt4o
gpt-09-productDevelopment,1,dellma,0.2962962962962963,0.08955118886325761,-0.7037037037037037,0.08955118886325761,Gpt4o
gpt-09-productDevelopment,2,dellma,0.28,0.09165151389911681,-0.72,0.09165151389911681,Gpt4o
gpt-09-productDevelopment,3,dellma,0.20833333333333334,0.0846811296559438,-0.7916666666666666,0.08468112965594381,Gpt4o
gpt-09-productDevelopment,4,dellma,0.20833333333333334,0.0846811296559438,-0.7916666666666666,0.0846811296559438,Gpt4o
gpt-09-productDevelopment,0,dellma-sc,0.25925925925925924,0.0859436075726402,-0.7407407407407407,0.0859436075726402,Gpt4o
gpt-09-productDevelopment,1,dellma-sc,0.25925925925925924,0.0859436075726402,-0.7407407407407407,0.0859436075726402,Gpt4o
gpt-09-productDevelopment,2,dellma-sc,0.25925925925925924,0.0859436075726402,-0.7407407407407407,0.0859436075726402,Gpt4o
gpt-09-productDevelopment,3,dellma-sc,0.25925925925925924,0.0859436075726402,-0.7407407407407407,0.0859436075726402,Gpt4o
gpt-09-productDevelopment,4,dellma-sc,0.25925925925925924,0.0859436075726402,-0.7407407407407407,0.0859436075726402,Gpt4o
gpt-10-healthManagement,0,dellma,0.8333333333333334,0.08333333333333333,-0.20091597030779257,0.10062084371010242,Gpt4o
gpt-10-healthManagement,1,dellma,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,2,dellma,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,3,dellma,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Gpt4o
gpt-10-healthManagement,4,dellma,0.8333333333333334,0.11785113019775793,-0.17350431571334324,0.12043855869528436,Gpt4o
gpt-10-healthManagement,0,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,1,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,2,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,3,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
gpt-10-healthManagement,4,dellma-sc,1.0,0.0,0.0,0.0,Gpt4o
